applicationId,municipality,time,filling-time
LP-837-2016-00243,837,63637,21678
LP-837-2016-00245,837,78033,21594
LP-837-2016-00244,837,68186,21264
LP-106-2016-00213,106,83582,84576
LP-837-2016-00246,837,55858,47024
LP-186-2016-00249,186,58650,624
LP-106-2016-00219,106,3954,64567
LP-837-2016-00838,837,74884,81750
LP-837-2016-00748,837,75879,20217
LP-837-2016-00746,837,5671,83763
LP-092-2016-01292,092,336,7357
LP-837-2016-00742,837,63379,1588
LP-837-2016-00553,837,63042,1794
LP-106-2016-00035,106,14705,70759
LP-106-2016-00034,106,59572,10127
LP-106-2016-00525,106,7738,1175
LP-106-2016-00523,106,85689,1994
LP-106-2016-00032,106,83493,12867
LP-106-2015-00470,106,8564,86126
LP-106-2016-00450,106,9502,48522
LP-106-2016-00455,106,77964,1038
LP-106-2016-00454,106,27984,65591
LP-444-2016-00423,444,18633,66838
LP-444-2016-00421,444,72092,5393
LP-444-2016-00420,444,85783,5204
LP-106-2015-00678,106,20146,4463
LP-444-2016-00426,444,7418,61984
LP-444-2016-00424,444,82509,21095
LP-444-2016-00428,444,14015,705
LP-106-2015-00671,106,75140,1631
LP-186-2016-00973,186,68421,61753
LP-092-2016-03160,092,66578,971
LP-186-2016-00653,186,84969,63202
LP-092-2015-00640,092,66340,2047
LP-106-2014-00020,106,65999,366
LP-106-2015-00693,106,19255,65915
LP-106-2016-00143,106,45680,3795
LP-186-2015-01347,186,67758,14344
LP-106-2015-00699,106,7521,13352
LP-092-2015-00243,092,69007,71465
LP-444-2016-00335,444,82632,2980
LP-444-2016-00334,444,18319,811
LP-092-2015-00847,092,72247,7976
LP-092-2015-00244,092,14731,84220
LP-444-2015-00759,444,67813,747
LP-106-2015-00215,106,70168,711
LP-444-2015-00764,444,71217,918
LP-186-2016-00096,186,14377,978
LP-444-2014-00047,444,73699,60330
LP-092-2016-03310,092,58941,9891
LP-092-2016-00890,092,4934,77553
LP-106-2015-01117,106,53204,34247
LP-092-2016-02556,092,84518,73084
LP-444-2016-00934,444,57537,16295
LP-106-2014-00112,106,6997,4401
LP-444-2015-00760,444,85615,4727
LP-106-2014-00118,106,14234,110
LP-444-2016-00340,444,63107,22586
LP-837-2016-00205,837,3813,9235
LP-837-2016-01699,837,81481,8969
LP-092-2015-01350,092,50942,26747
LP-186-2015-00907,186,74923,517
LP-186-2015-00904,186,8182,729
LP-837-2016-00927,837,63876,8999
LP-092-2016-02822,092,2229,76507
LP-092-2016-02820,092,60152,8253
LP-837-2016-00923,837,10962,1034
LP-444-2015-00041,444,82541,449
LP-186-2015-00908,186,86033,3629
LP-444-2015-00613,444,85075,16300
LP-186-2013-00064,186,42464,83220
LP-186-2015-00343,186,15135,70937
LP-186-2015-00345,186,75946,6650
LP-092-2016-00435,092,77203,5669
LP-837-2016-01188,837,83462,82511
LP-444-2015-00616,444,71757,14683
LP-837-2016-00819,837,11934,8639
LP-186-2016-00061,186,85830,21531
LP-444-2015-00615,444,83742,8011
LP-092-2016-02482,092,84463,73570
LP-837-2016-00813,837,82393,21290
LP-186-2016-00470,186,59735,4066
LP-186-2015-00834,186,69778,2049
LP-106-2014-00203,106,64757,12771
LP-106-2014-00205,106,12177,1457
LP-106-2014-00206,106,19542,984
LP-444-2015-00618,444,75121,2390
LP-092-2015-02502,092,1091,1539
LP-092-2015-02501,092,80863,8693
LP-092-2016-01525,092,76381,5924
LP-186-2015-00125,186,50512,942
LP-186-2015-00126,186,86175,62119
LP-186-2014-00319,186,11409,12471
LP-186-2014-00311,186,83441,75932
LP-186-2014-00316,186,2258,66334
LP-092-2016-03041,092,45655,34818
LP-186-2016-00503,186,72741,36473
LP-186-2014-00265,186,9423,67911
LP-186-2014-00262,186,68751,13072
LP-186-2014-00261,186,56490,79257
LP-092-2016-01854,092,80689,16094
LP-092-2016-04523,092,10626,790
LP-092-2016-03975,092,56655,17146
LP-837-2016-01512,837,48100,13835
LP-092-2016-00081,092,176,82858
LP-186-2015-00011,186,3865,57436
LP-092-2016-01727,092,3893,83105
LP-837-2016-00106,837,63034,14478
LP-837-2016-00102,837,80006,12938
LP-092-2016-03999,092,78940,1021
LP-444-2016-00024,444,1877,75188
LP-186-2014-00089,186,3618,53522
LP-092-2016-04328,092,75386,2435
LP-186-2013-00005,186,62133,5331
LP-444-2015-00431,444,9055,83141
LP-444-2015-00436,444,69899,84110
LP-092-2015-02434,092,14612,80519
LP-092-2015-02435,092,78397,82237
LP-837-2016-00039,837,81592,23904
LP-837-2016-00033,837,80648,74640
LP-837-2016-00036,837,31720,56348
LP-092-2016-00503,092,64712,85722
LP-837-2016-00035,837,1377,19775
LP-092-2014-00163,092,56101,28954
LP-444-2015-00180,444,6241,53925
LP-444-2015-00186,444,3289,4374
LP-444-2015-00184,444,69434,80201
LP-092-2014-00169,092,79075,68989
LP-092-2016-04175,092,82596,7013
LP-092-2016-00532,092,14668,62705
LP-186-2015-01389,186,71415,3290
LP-092-2015-00880,092,14419,67706
LP-186-2016-00898,186,78663,33906
LP-092-2015-02728,092,76593,83899
LP-444-2015-00508,444,79388,24146
LP-186-2016-00893,186,85201,520
LP-186-2016-00892,186,74901,715
LP-092-2016-00401,092,13191,68674
LP-092-2016-00406,092,67592,73970
LP-444-2015-00502,444,10740,78408
LP-186-2016-00895,186,72772,4289
LP-092-2015-02231,092,84085,65180
LP-837-2016-01208,837,74497,2427
LP-092-2015-02233,092,70802,75313
LP-092-2015-02235,092,43924,1868
LP-186-2015-00659,186,2214,81834
LP-186-2015-00656,186,1370,1504
LP-837-2016-01201,837,84600,5857
LP-837-2016-01206,837,82571,60033
LP-837-2016-01207,837,1634,17641
LP-837-2016-01205,837,64914,2143
LP-444-2016-00658,444,11692,2040
LP-444-2016-00659,444,57459,20474
LP-837-2016-00680,837,41545,40085
LP-444-2016-00656,444,74295,31342
LP-444-2016-00650,444,19244,77658
LP-444-2016-00651,444,73213,6041
LP-444-2015-00298,444,6135,79242
LP-092-2016-02311,092,66446,7844
LP-444-2014-00040,444,40462,2365
LP-444-2015-00763,444,75356,733
LP-444-2015-00762,444,76727,898
LP-444-2015-00761,444,78344,788
LP-092-2016-02317,092,71669,12911
LP-837-2015-00108,837,62256,3619
LP-092-2016-01049,092,63923,17327
LP-444-2015-00612,444,60000,19147
LP-444-2015-00611,444,6531,352
LP-444-2015-00610,444,9383,430
LP-444-2015-00617,444,73823,14194
LP-106-2015-00922,106,821,5138
LP-837-2016-01338,837,61832,10231
LP-837-2016-01183,837,75110,879
LP-837-2016-01336,837,74494,1680
LP-837-2016-01337,837,75548,3206
LP-444-2015-00619,444,1233,16435
LP-837-2016-01335,837,44888,47047
LP-444-2015-00349,444,74891,67312
LP-837-2016-01331,837,46192,21397
LP-186-2016-00205,186,7753,1629
LP-837-2016-00328,837,8730,62522
LP-837-2016-00327,837,7611,80375
LP-837-2016-00324,837,61565,8026
LP-837-2016-00322,837,70625,10027
LP-837-2016-00323,837,1114,77593
LP-837-2016-00320,837,1524,1564
LP-186-2015-00744,186,60052,1493
LP-106-2015-00048,106,60115,9416
LP-106-2015-00043,106,26559,79740
LP-106-2015-00042,106,78330,8285
LP-106-2015-00041,106,413,68222
LP-106-2015-00047,106,77133,2206
LP-092-2016-03572,092,50044,15946
LP-092-2016-01662,092,64123,309
LP-092-2015-01457,092,19559,78705
LP-837-2016-01026,837,69064,6402
LP-837-2016-01027,837,59046,5012
LP-444-2016-00088,444,4148,2042
LP-837-2016-01028,837,39359,22138
LP-186-2015-00743,186,62135,1684
LP-092-2015-00100,092,18377,3364
LP-092-2015-01458,092,62772,11557
LP-092-2015-00102,092,14888,75804
LP-444-2016-00251,444,63828,590
LP-444-2016-00252,444,76602,58057
LP-186-2016-00274,186,63272,18281
LP-106-2016-00203,106,4373,70198
LP-444-2016-00256,444,4259,8106
LP-186-2016-00270,186,84309,1035
LP-444-2016-00258,444,54954,25007
LP-837-2016-00259,837,78519,13407
LP-186-2016-00279,186,75093,21195
LP-092-2015-01679,092,82245,76851
LP-837-2016-01020,837,70011,9411
LP-106-2016-00846,106,18590,1200
LP-092-2016-01269,092,79997,77567
LP-106-2016-00024,106,61636,83273
LP-092-2016-03122,092,85302,8883
LP-092-2016-01463,092,21954,530
LP-092-2016-01462,092,72658,17514
LP-092-2016-01461,092,15781,854
LP-106-2015-00198,106,63449,5591
LP-092-2016-01465,092,20303,326
LP-106-2015-00194,106,74944,24379
LP-092-2015-00814,092,20112,1343
LP-106-2016-00447,106,72935,12990
LP-092-2015-00813,092,7318,4963
LP-444-2016-00434,444,57395,12098
LP-444-2016-00435,444,57954,5439
LP-444-2016-00430,444,40081,757
LP-444-2016-00433,444,84146,1855
LP-444-2016-00439,444,657,11182
LP-186-2016-00646,186,7733,1160
LP-092-2015-01597,092,10269,84692
LP-186-2014-00016,186,82884,6251
LP-092-2015-00657,092,83629,43988
LP-444-2016-00767,444,14893,78286
LP-186-2014-00019,186,75961,1786
LP-092-2015-00498,092,7106,7579
LP-106-2014-00050,106,1277,85904
LP-444-2015-00487,444,13366,77
LP-092-2015-00493,092,5810,51325
LP-092-2015-00491,092,70373,57652
LP-092-2015-00494,092,9348,4722
LP-092-2015-00495,092,73191,11250
LP-092-2015-00250,092,56267,22738
LP-092-2015-00251,092,84156,83379
LP-444-2016-00321,444,14604,1589
LP-092-2015-00258,092,4270,10413
LP-092-2015-00259,092,79176,79673
LP-186-2016-00085,186,61575,10384
LP-837-2016-00481,837,373,550
LP-837-2016-00480,837,67011,630
LP-837-2016-00487,837,73416,79692
LP-837-2016-00045,837,10538,83466
LP-837-2016-00485,837,78424,76971
LP-106-2015-00229,106,74718,24563
LP-106-2015-00228,106,16688,55877
LP-444-2016-00921,444,65404,12889
LP-837-2016-00254,837,6447,6331
LP-092-2016-02566,092,85280,1288
LP-837-2016-00555,837,80286,9813
LP-837-2016-01685,837,78578,22894
LP-837-2016-01680,837,83607,2129
LP-837-2016-01681,837,9014,4527
LP-186-2015-01350,186,78769,21849
LP-106-2015-00535,106,61739,83950
LP-837-2016-00793,837,57840,3506
LP-837-2016-00792,837,61486,2004
LP-837-2016-00790,837,4695,54316
LP-837-2016-00799,837,73027,20848
LP-444-2016-00627,444,76982,1841
LP-186-2015-00932,186,65014,47714
LP-444-2016-00626,444,75955,587
LP-092-2016-02767,092,3270,3911
LP-837-2016-00552,837,70309,2642
LP-092-2016-02671,092,8345,79316
LP-092-2016-03368,092,81073,20383
LP-186-2015-01221,186,70751,527
LP-092-2016-00549,092,77000,3437
LP-837-2016-00433,837,12080,52950
LP-186-2015-00583,186,8384,68172
LP-837-2016-00864,837,81188,894
LP-092-2016-02674,092,84072,85020
LP-837-2016-00862,837,66547,4678
LP-106-2015-01134,106,5189,20172
LP-092-2015-00086,092,61331,4446
LP-837-2016-00969,837,65088,8455
LP-092-2015-02537,092,67828,23316
LP-837-2016-00537,837,80449,2096
LP-186-2015-00489,186,68638,83780
LP-186-2015-00427,186,63141,1279
LP-186-2014-00321,186,71991,5517
LP-186-2014-00529,186,66967,5411
LP-092-2016-02584,092,80595,5786
LP-186-2016-00514,186,4202,81850
LP-186-2016-00515,186,79283,8248
LP-186-2016-01025,186,61788,4675
LP-186-2014-00251,186,6336,1879
LP-837-2016-00686,837,75091,84604
LP-186-2014-00525,186,479,84375
LP-837-2016-00536,837,77153,2558
LP-186-2015-00420,186,9594,16758
LP-092-2016-04539,092,3892,66821
LP-106-2015-01136,106,74484,7632
LP-186-2015-00422,186,83575,5469
LP-092-2016-04243,092,82851,4232
LP-837-2016-01529,837,80086,1208
LP-186-2014-00500,186,47522,1908
LP-092-2016-03683,092,65846,85161
LP-092-2016-01387,092,70057,12095
LP-186-2015-00790,186,66812,2392
LP-837-2016-00139,837,72079,13017
LP-837-2016-00138,837,82616,79008
LP-092-2016-03987,092,63875,83422
LP-837-2016-00132,837,1417,76169
LP-837-2016-00135,837,1735,2715
LP-837-2016-01896,837,63236,80366
LP-837-2016-00840,837,81453,57564
LP-092-2014-00059,092,63147,20286
LP-092-2015-02407,092,68024,3734
LP-092-2016-00321,092,55604,14684
LP-092-2016-00320,092,74265,78304
LP-092-2016-00325,092,6696,66875
LP-092-2015-00070,092,55104,768
LP-186-2015-00661,186,8488,416
LP-186-2015-00660,186,8651,1568
LP-837-2016-00007,837,57577,3041
LP-837-2016-00006,837,71331,23736
LP-837-2016-00005,837,14855,7512
LP-837-2016-00004,837,86038,62209
LP-837-2016-00002,837,85724,71386
LP-092-2014-00174,092,55019,5150
LP-092-2014-00175,092,47393,6631
LP-092-2015-02395,092,84920,16196
LP-444-2015-00193,444,116,2038
LP-092-2015-02399,092,80833,7986
LP-092-2014-00087,092,2901,61983
LP-092-2016-00701,092,75786,3928
LP-092-2016-00436,092,59624,14201
LP-092-2015-02089,092,14794,70926
LP-092-2015-02245,092,60102,17387
LP-092-2016-01127,092,77636,5830
LP-092-2016-01124,092,77635,7052
LP-092-2016-01122,092,77637,7827
LP-092-2015-02716,092,48930,10056
LP-186-2015-00467,186,74502,302
LP-444-2015-00517,444,17097,1966
LP-837-2016-01237,837,841,4361
LP-444-2015-00519,444,77046,9112
LP-092-2015-01840,092,72971,66715
LP-837-2016-01234,837,81797,47031
LP-092-2016-00183,092,2402,82535
LP-092-2015-01847,092,10617,72402
LP-092-2016-01128,092,77639,4700
LP-092-2016-01129,092,62679,2214
LP-837-2016-00311,837,80951,6248
LP-837-2016-00310,837,4874,1324
LP-837-2016-00315,837,63020,4269
LP-837-2016-00314,837,73098,8508
LP-444-2015-00853,444,47591,77352
LP-837-2016-00319,837,1015,80018
LP-444-2015-00283,444,19351,74791
LP-444-2015-00287,444,2578,5775
LP-444-2015-00778,444,1076,68428
LP-444-2014-00055,444,84722,82110
LP-092-2016-00612,092,62013,13791
LP-092-2016-02363,092,67600,17750
LP-092-2016-02362,092,74896,9813
LP-092-2016-02368,092,16389,72205
LP-092-2015-02667,092,66907,16003
LP-444-2015-00357,444,7248,76796
LP-106-2015-01051,106,16210,3031
LP-106-2015-01057,106,81554,3678
LP-106-2015-01056,106,61536,2361
LP-092-2016-00056,092,78403,83225
LP-092-2015-02883,092,56873,2006
LP-092-2016-00058,092,79484,9798
LP-444-2015-00609,444,77001,309
LP-092-2015-02669,092,60,5191
LP-092-2015-02884,092,65762,1933
LP-837-2016-01305,837,9092,1659
LP-837-2016-01304,837,46514,10249
LP-092-2016-01695,092,33765,12107
LP-092-2015-02861,092,52142,18464
LP-092-2015-02863,092,194,81810
LP-092-2015-02862,092,10199,82783
LP-106-2015-00058,106,17591,1523
LP-106-2015-00059,106,12034,2766
LP-106-2015-00054,106,10320,4581
LP-106-2015-00055,106,83511,1236
LP-106-2015-00057,106,7534,1593
LP-106-2015-00050,106,19628,6083
LP-106-2015-00051,106,77415,4305
LP-106-2015-00052,106,28173,60847
LP-092-2015-01061,092,11108,35643
LP-092-2015-01064,092,18734,70563
LP-837-2016-01014,837,79685,57429
LP-837-2016-01012,837,45066,9545
LP-837-2016-01010,837,74963,79835
LP-837-2016-01018,837,4245,423
LP-444-2016-00225,444,69190,5312
LP-186-2016-00269,186,80665,7971
LP-444-2016-00226,444,56267,2244
LP-444-2016-00221,444,51320,9145
LP-444-2016-00220,444,55308,11631
LP-444-2016-00222,444,13763,5712
LP-106-2016-00237,106,79563,37
LP-092-2016-00017,092,78732,13268
LP-837-2016-00269,837,57874,16428
LP-186-2016-00267,186,84066,4484
LP-837-2016-00830,837,70785,11009
LP-092-2015-02211,092,75388,3193
LP-837-2015-00093,837,2154,76612
LP-444-2015-00524,444,75394,19105
LP-106-2016-00783,106,6985,69631
LP-106-2016-00782,106,6298,668
LP-106-2016-00781,106,63184,22751
LP-106-2016-00786,106,6434,65648
LP-106-2016-00785,106,7022,68910
LP-106-2016-00784,106,6956,83690
LP-092-2016-01150,092,67041,328
LP-092-2016-01476,092,77906,4220
LP-092-2016-01477,092,69011,79614
LP-444-2016-00683,444,79297,8035
LP-092-2016-01471,092,83837,2643
LP-092-2015-00002,092,17297,1124
LP-106-2016-00307,106,177,3795
LP-444-2016-00130,444,41030,2368
LP-444-2016-00135,444,75022,83050
LP-444-2016-00134,444,82770,982
LP-106-2016-00301,106,19146,357
LP-092-2015-00822,092,81904,67730
LP-092-2015-00391,092,64536,6448
LP-092-2015-00390,092,6679,4658
LP-106-2015-00456,106,1129,10946
LP-092-2015-00392,092,4067,73297
LP-092-2015-00828,092,67760,5479
LP-092-2016-01013,092,86204,75031
LP-106-2016-00497,106,6840,4773
LP-106-2016-00496,106,85611,71491
LP-092-2015-02895,092,69267,10673
LP-106-2016-00941,106,53429,3610
LP-092-2015-00626,092,4855,55059
LP-106-2016-00499,106,83083,4221
LP-106-2016-00498,106,6049,5004
LP-837-2016-00369,837,66259,2616
LP-106-2014-00048,106,67682,3632
LP-106-2016-00545,106,62213,5225
LP-106-2016-00010,106,13114,2957
LP-106-2016-00017,106,73190,5787
LP-444-2016-00358,444,66603,5551
LP-106-2016-00014,106,9840,943
LP-444-2016-00355,444,63336,10569
LP-444-2016-00357,444,67240,4477
LP-444-2016-00350,444,6410,1650
LP-092-2016-02610,092,79802,9679
LP-837-2016-00496,837,12026,73666
LP-106-2015-00230,106,922,82665
LP-837-2016-00492,837,71127,23262
LP-837-2016-00493,837,81403,17758
LP-092-2016-03740,092,76387,13702
LP-092-2016-03741,092,77898,15991
LP-837-2016-00498,837,83964,1384
LP-106-2015-00239,106,59500,17225
LP-092-2015-00224,092,59253,22750
LP-092-2015-00531,092,59705,12976
LP-444-2016-00916,444,63405,854
LP-092-2016-02577,092,69904,71684
LP-837-2016-00221,837,50666,21953
LP-837-2016-00815,837,3904,1662
LP-092-2015-00229,092,53397,76609
LP-837-2016-00220,837,14863,2536
LP-186-2015-01030,186,11735,5437
LP-186-2015-01033,186,76482,686
LP-837-2016-00262,837,83873,1770
LP-186-2015-01034,186,724,232
LP-186-2015-01037,186,80749,228
LP-106-2015-00528,106,50873,23485
LP-186-2015-01324,186,752,64784
LP-837-2015-00073,837,2116,78311
LP-186-2015-01321,186,22832,77137
LP-092-2015-02422,092,58075,2303
LP-837-2015-00077,837,69168,32303
LP-186-2016-00185,186,73606,3817
LP-186-2016-00187,186,72414,5656
LP-837-2016-00783,837,83763,2393
LP-837-2016-00816,837,85537,83803
LP-837-2016-00787,837,84427,501
LP-092-2016-02779,092,60780,3130
LP-092-2016-02808,092,6052,75786
LP-092-2016-02805,092,63103,1515
LP-092-2016-02806,092,13062,57303
LP-092-2016-02777,092,4747,71013
LP-092-2016-02774,092,83373,3108
LP-092-2016-01903,092,52238,605
LP-092-2016-03352,092,279,5077
LP-092-2016-03357,092,72703,81438
LP-837-2016-01781,837,80143,871
LP-092-2016-03330,092,13637,3209
LP-186-2016-00697,186,34892,43432
LP-837-2016-00877,837,76697,59346
LP-837-2016-00874,837,70935,9162
LP-837-2016-00875,837,58092,10144
LP-837-2016-00873,837,72995,26621
LP-837-2016-00871,837,3826,3775
LP-186-2016-00453,186,82741,534
LP-186-2015-00812,186,43171,3184
LP-186-2014-00405,186,82357,9793
LP-186-2014-00402,186,71017,29607
LP-186-2015-00818,186,11450,1383
LP-186-2015-00819,186,84785,654
LP-106-2014-00264,106,56136,1297
LP-186-2015-00258,186,4712,74793
LP-186-2016-00268,186,81264,7499
LP-444-2016-00324,444,22425,1821
LP-092-2015-02521,092,76110,10434
LP-092-2015-02522,092,60579,15929
LP-837-2016-01425,837,57847,2919
LP-186-2015-00498,186,3553,67502
LP-186-2015-00499,186,35179,11441
LP-186-2015-00494,186,8505,3589
LP-186-2015-00496,186,58765,1402
LP-186-2015-00497,186,75913,3383
LP-186-2015-00493,186,64909,3397
LP-186-2014-00538,186,78853,7325
LP-186-2014-00249,186,39676,3511
LP-186-2014-00246,186,10750,12669
LP-186-2014-00241,186,67656,8258
LP-092-2016-01878,092,5080,73584
LP-092-2016-03754,092,50065,27253
LP-837-2016-01655,837,71137,4556
LP-092-2016-04506,092,83067,3726
LP-186-2015-00162,186,15979,637
LP-092-2015-02410,092,18720,61432
LP-186-2014-00067,186,34164,82362
LP-444-2015-00735,444,76340,80515
LP-837-2016-01536,837,72657,1078
LP-092-2015-01242,092,4765,6796
LP-837-2016-00722,837,5107,60683
LP-444-2014-00093,444,14932,81646
LP-444-2014-00094,444,79041,3425
LP-837-2016-00121,837,15030,73041
LP-092-2015-01245,092,52733,24755
LP-186-2014-00331,186,57318,748
LP-186-2014-00332,186,76185,3919
LP-186-2014-00334,186,4079,2719
LP-837-2016-01296,837,8512,2164
LP-106-2015-01269,106,77000,1200
LP-837-2016-01298,837,65765,4442
LP-092-2015-02965,092,55108,84094
LP-186-2013-00029,186,1542,7382
LP-092-2016-00331,092,77998,18623
LP-186-2015-00675,186,46690,20120
LP-837-2016-01222,837,86189,79537
LP-092-2016-00193,092,63418,3854
LP-837-2016-01224,837,63748,14327
LP-186-2015-00673,186,54586,2873
LP-837-2016-01228,837,75729,2739
LP-092-2016-00199,092,84079,70380
LP-444-2015-00168,444,81298,17169
LP-106-2015-01281,106,73803,71737
LP-837-2016-00014,837,65910,14151
LP-092-2015-02380,092,65560,8732
LP-444-2015-00160,444,80628,69806
LP-444-2015-00565,444,71409,717
LP-444-2016-00845,444,524,6661
LP-092-2016-01119,092,77639,8915
LP-092-2016-01118,092,65680,4868
LP-092-2015-02701,092,67067,4955
LP-092-2015-02702,092,63553,4554
LP-092-2015-02703,092,49600,12514
LP-092-2016-00428,092,80281,84329
LP-092-2016-01110,092,77599,13627
LP-092-2016-01117,092,77631,10698
LP-092-2015-02709,092,1753,560
LP-092-2015-02258,092,75426,24386
LP-092-2015-02259,092,82065,84750
LP-837-2016-00305,837,53856,7335
LP-186-2016-00854,186,83770,14628
LP-186-2016-00859,186,6539,76976
LP-186-2016-00858,186,2035,1413
LP-837-2016-00340,837,72736,8908
LP-837-2016-00341,837,83150,72774
LP-092-2016-00600,092,74889,17083
LP-092-2016-00602,092,7816,9410
LP-092-2015-01275,092,69711,4758
LP-444-2015-00700,444,14178,1759
LP-092-2015-01277,092,41284,80201
LP-092-2016-00607,092,77867,9917
LP-092-2016-00514,092,82483,12362
LP-092-2016-00644,092,73930,62458
LP-106-2015-01040,106,82498,27969
LP-106-2015-01042,106,84898,863
LP-092-2015-02670,092,9465,76528
LP-837-2016-00344,837,70664,1663
LP-092-2015-02896,092,65774,7956
LP-092-2015-02674,092,77102,81939
LP-106-2015-01049,106,86395,78823
LP-444-2015-00365,444,65043,1601
LP-092-2015-02893,092,75153,16634
LP-837-2016-01402,837,12056,3634
LP-837-2016-01317,837,45074,395
LP-837-2016-00346,837,68653,6741
LP-837-2016-00347,837,76099,15695
LP-106-2015-00883,106,10079,64861
LP-092-2015-02875,092,77749,3571
LP-092-2015-01384,092,70923,75172
LP-444-2016-00487,444,70657,13070
LP-444-2015-00011,444,72412,15029
LP-444-2015-00012,444,70966,14119
LP-444-2015-00015,444,55415,37037
LP-444-2015-00016,444,71608,5514
LP-444-2015-00019,444,54704,1710
LP-092-2016-03519,092,5055,57068
LP-837-2016-01008,837,69621,12721
LP-837-2016-01009,837,33681,40100
LP-837-2016-01000,837,6792,8461
LP-837-2016-01003,837,60560,83273
LP-837-2016-01004,837,60480,3483
LP-092-2015-02548,092,72905,81041
LP-837-2016-01006,837,63176,25765
LP-092-2016-02780,092,71293,62285
LP-837-2016-00279,837,80943,1926
LP-837-2016-00275,837,85564,49340
LP-106-2016-00222,106,1787,22019
LP-186-2016-00212,186,1055,1276
LP-092-2016-03429,092,85205,4581
LP-837-2016-00797,837,70117,29390
LP-837-2015-00088,837,77352,59790
LP-092-2015-01498,092,55010,75555
LP-837-2015-00081,837,78353,8540
LP-106-2015-00068,106,80888,644
LP-092-2015-01651,092,69372,7145
LP-092-2015-01122,092,65309,8467
LP-092-2015-00702,092,75698,8824
LP-092-2015-00704,092,55810,19466
LP-106-2015-00532,106,48872,84122
LP-444-2016-00698,444,7050,1366
LP-444-2016-00128,444,47494,536
LP-092-2015-00012,092,77735,68656
LP-444-2016-00123,444,54091,23552
LP-092-2016-01485,092,5764,7735
LP-444-2016-00127,444,85815,984
LP-092-2015-00018,092,73640,13422
LP-092-2015-02547,092,76669,69257
LP-186-2016-00320,186,43175,84817
LP-106-2015-00421,106,74755,2121
LP-092-2016-02117,092,75641,75171
LP-092-2016-02111,092,9033,69588
LP-092-2015-01725,092,12313,85337
LP-106-2016-00481,106,51326,36751
LP-186-2016-00667,186,7669,83748
LP-106-2016-00484,106,78307,873
LP-837-2016-01036,837,60618,4011
LP-092-2015-01729,092,9329,2035
LP-092-2015-01110,092,18943,45091
LP-106-2014-00072,106,84178,12641
LP-106-2016-00174,106,78243,2340
LP-106-2014-00076,106,70672,16294
LP-106-2014-00075,106,17291,82609
LP-106-2015-00087,106,58413,11
LP-106-2015-00738,106,16262,81904
LP-106-2015-00085,106,51085,21516
LP-444-2016-00348,444,41530,28501
LP-106-2016-00003,106,79108,16880
LP-186-2015-00806,186,76476,456
LP-444-2016-00344,444,58927,12949
LP-106-2015-00089,106,7475,78203
LP-444-2016-00341,444,84122,6629
LP-444-2015-00250,444,78955,13673
LP-837-2016-00461,837,64780,25935
LP-092-2016-03734,092,65960,65669
LP-837-2016-00463,837,75856,19639
LP-837-2016-00462,837,71672,31764
LP-186-2016-00067,186,54739,16003
LP-837-2016-00467,837,67605,9066
LP-837-2016-00466,837,950,1294
LP-837-2016-01397,837,64297,23546
LP-092-2015-00526,092,59624,15393
LP-444-2016-00903,444,77870,794
LP-837-2016-01825,837,68294,9885
LP-837-2016-01392,837,15909,4109
LP-092-2016-02812,092,80378,2910
LP-106-2015-00559,106,11103,45181
LP-186-2016-00197,186,62141,1366
LP-186-2016-00192,186,12137,2142
LP-186-2015-01339,186,72222,84183
LP-837-2016-00066,837,5092,68101
LP-092-2016-03645,092,9446,1683
LP-092-2016-03647,092,81927,5428
LP-092-2016-03648,092,782,65576
LP-092-2016-00992,092,80949,1081
LP-092-2016-00996,092,49538,30044
LP-106-2014-00253,106,70151,3641
LP-106-2014-00250,106,9972,2263
LP-092-2016-04428,092,9250,80961
LP-837-2016-01796,837,76843,85047
LP-186-2015-00313,186,85397,2907
LP-837-2016-01799,837,3343,9995
LP-092-2016-01208,092,66627,78238
LP-186-2015-00316,186,21353,2870
LP-444-2016-00175,444,86047,476
LP-444-2016-00174,444,5053,1221
LP-837-2016-00688,837,18535,68800
LP-837-2016-00535,837,83226,435
LP-837-2016-00068,837,11465,3578
LP-837-2016-00843,837,3621,728
LP-186-2016-00445,186,6457,2581
LP-444-2016-00176,444,85812,364
LP-837-2016-00849,837,18530,69839
LP-092-2015-02711,092,50749,30907
LP-837-2016-00532,837,70331,6457
LP-092-2016-03234,092,25345,760
LP-837-2016-00531,837,69259,6607
LP-092-2016-03238,092,14822,3712
LP-092-2016-02380,092,69922,1476
LP-186-2014-00183,186,70964,79452
LP-186-2014-00189,186,50155,1094
LP-186-2014-00504,186,18116,124
LP-186-2016-00537,186,66860,26658
LP-837-2016-01642,837,82153,1240
LP-186-2014-00458,186,85094,76146
LP-837-2016-01641,837,69404,6331
LP-186-2016-01004,186,9520,1021
LP-837-2016-01648,837,68349,2287
LP-092-2016-01800,092,77607,2441
LP-092-2016-01803,092,77636,668
LP-186-2014-00294,186,62333,594
LP-092-2015-02460,092,11884,58133
LP-186-2014-00290,186,67701,2361
LP-186-2015-00043,186,6513,79719
LP-092-2016-00354,092,4590,53404
LP-186-2015-00049,186,79843,59986
LP-092-2016-02165,092,4552,883
LP-092-2016-04196,092,57250,27095
LP-444-2015-00858,444,67153,18152
LP-186-2014-00341,186,24613,57174
LP-186-2014-00343,186,67408,3019
LP-186-2014-00348,186,66120,37457
LP-186-2013-00036,186,85124,7184
